tissue,m1,m2,delta,n_within,pair
UBERON:0002080,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,0.08163061138637905,2.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0002080,ChIP-seq:H3K4me3,polyA plus RNA-seq,-0.017772479739673542,8.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0002080,ChIP-seq:H3K4me3,RNA-seq,-0.0025787950002414406,12.0,ChIP-seq:H3K4me3 x RNA-seq
UBERON:0002080,ChIP-seq:H3K9me3,DNase-seq,-0.007431915207050145,1.0,ChIP-seq:H3K9me3 x DNase-seq
UBERON:0002080,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,0.02153521010316677,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0002080,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.2750145565567678,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0002080,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.13232529924270955,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0002080,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,0.07770078555970895,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0002080,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.07874831167336936,2.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0002080,ChIP-seq:H3K9me3,polyA plus RNA-seq,-0.003713664059293716,4.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0002080,ChIP-seq:H3K9me3,RNA-seq,-0.015457174157279038,6.0,ChIP-seq:H3K9me3 x RNA-seq
UBERON:0002080,polyA plus RNA-seq,DNase-seq,-0.01042356977004625,4.0,DNase-seq x polyA plus RNA-seq
UBERON:0002080,polyA plus RNA-seq,ChIP-seq:H3K27ac,0.017681056159253448,8.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0002080,polyA plus RNA-seq,ChIP-seq:H3K27me3,-0.027216101635915008,8.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0002080,polyA plus RNA-seq,ChIP-seq:H3K36me3,0.00028692487072437545,8.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0002080,polyA plus RNA-seq,ChIP-seq:H3K4me1,0.0016024104049785527,8.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0002080,polyA plus RNA-seq,ChIP-seq:H3K4me3,-0.010545561699388185,8.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0002080,polyA plus RNA-seq,ChIP-seq:H3K9me3,-0.020444452877067986,4.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0002080,polyA plus RNA-seq,RNA-seq,0.12403101588535534,24.0,RNA-seq x polyA plus RNA-seq
UBERON:0002080,RNA-seq,DNase-seq,-0.009451599103728215,6.0,DNase-seq x RNA-seq
UBERON:0002080,RNA-seq,ChIP-seq:H3K27ac,0.02542898595703315,12.0,ChIP-seq:H3K27ac x RNA-seq
UBERON:0002080,RNA-seq,ChIP-seq:H3K27me3,-0.01905253139075057,12.0,ChIP-seq:H3K27me3 x RNA-seq
UBERON:0002080,RNA-seq,ChIP-seq:H3K36me3,0.011724949305784618,12.0,ChIP-seq:H3K36me3 x RNA-seq
UBERON:0002080,RNA-seq,ChIP-seq:H3K4me1,-0.0022228271624103926,12.0,ChIP-seq:H3K4me1 x RNA-seq
UBERON:0002080,RNA-seq,ChIP-seq:H3K4me3,0.008950253478556035,12.0,ChIP-seq:H3K4me3 x RNA-seq
UBERON:0002080,RNA-seq,ChIP-seq:H3K9me3,-0.021612643987439863,6.0,ChIP-seq:H3K9me3 x RNA-seq
UBERON:0002080,RNA-seq,polyA plus RNA-seq,0.11847256709473505,24.0,RNA-seq x polyA plus RNA-seq
UBERON:0003663,DNase-seq,polyA plus RNA-seq,0.0226935356429645,1.0,DNase-seq x polyA plus RNA-seq
UBERON:0003663,polyA plus RNA-seq,DNase-seq,0.009071326864868938,1.0,DNase-seq x polyA plus RNA-seq
UBERON:0002113,DNase-seq,ChIP-seq:H3K27ac,0.02545239620099385,26.0,ChIP-seq:H3K27ac x DNase-seq
UBERON:0002113,DNase-seq,ChIP-seq:H3K27me3,0.04998188641722702,13.0,ChIP-seq:H3K27me3 x DNase-seq
UBERON:0002113,DNase-seq,ChIP-seq:H3K36me3,0.0034369164417591925,39.0,ChIP-seq:H3K36me3 x DNase-seq
UBERON:0002113,DNase-seq,ChIP-seq:H3K4me1,-0.0014250512927913373,39.0,ChIP-seq:H3K4me1 x DNase-seq
UBERON:0002113,DNase-seq,ChIP-seq:H3K4me3,-0.005914286527017171,39.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0002113,DNase-seq,ChIP-seq:H3K9ac,0.0061453611422807725,39.0,ChIP-seq:H3K9ac x DNase-seq
UBERON:0002113,DNase-seq,ChIP-seq:H3K9me3,-0.008183156236883146,39.0,ChIP-seq:H3K9me3 x DNase-seq
UBERON:0002113,DNase-seq,polyA plus RNA-seq,0.0011412627288994847,78.0,DNase-seq x polyA plus RNA-seq
UBERON:0002113,DNase-seq,RNA-seq,-0.0013048115871421191,26.0,DNase-seq x RNA-seq
UBERON:0002113,ChIP-seq:H3K27ac,DNase-seq,0.009956991957100383,26.0,ChIP-seq:H3K27ac x DNase-seq
UBERON:0002113,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,0.010147051136384068,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0002113,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,0.020414394650229796,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0002113,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.2543510958388612,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0002113,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,0.15594787105148386,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0002113,ChIP-seq:H3K27ac,ChIP-seq:H3K9ac,0.20713448524475098,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0002113,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,0.029700674411267215,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K27ac,polyA plus RNA-seq,0.04198224082373191,12.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0002113,ChIP-seq:H3K27ac,RNA-seq,0.04355342351161903,4.0,ChIP-seq:H3K27ac x RNA-seq
UBERON:0002113,ChIP-seq:H3K27me3,DNase-seq,0.023698559016068356,13.0,ChIP-seq:H3K27me3 x DNase-seq
UBERON:0002113,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,0.03346148063862546,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0002113,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,0.13701991197684657,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0002113,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,0.13235621661930294,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0002113,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,0.046684712171554565,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0002113,ChIP-seq:H3K27me3,ChIP-seq:H3K9ac,0.054944979647795364,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0002113,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.16493684491195248,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K27me3,polyA plus RNA-seq,-0.018051944133164223,6.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0002113,ChIP-seq:H3K27me3,RNA-seq,-0.005163171939307549,2.0,ChIP-seq:H3K27me3 x RNA-seq
UBERON:0002113,ChIP-seq:H3K36me3,DNase-seq,-0.0035707222398248637,39.0,ChIP-seq:H3K36me3 x DNase-seq
UBERON:0002113,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,0.020304825056660498,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0002113,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,0.12787954058226955,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0002113,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,0.07960491579239767,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0002113,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,0.051830806735908855,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0002113,ChIP-seq:H3K36me3,ChIP-seq:H3K9ac,0.0720738901032342,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0002113,ChIP-seq:H3K36me3,ChIP-seq:H3K9me3,0.1635024273687388,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K36me3,polyA plus RNA-seq,0.03765333458997201,18.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0002113,ChIP-seq:H3K36me3,RNA-seq,0.0618785867739431,6.0,ChIP-seq:H3K36me3 x RNA-seq
UBERON:0002113,ChIP-seq:H3K4me1,DNase-seq,-0.010360487997795395,39.0,ChIP-seq:H3K4me1 x DNase-seq
UBERON:0002113,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.24721024051216078,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0002113,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,0.10532467392669327,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0002113,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,0.08101145688508568,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0002113,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,0.1009712168868159,9.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0002113,ChIP-seq:H3K4me1,ChIP-seq:H3K9ac,0.1757534212536282,9.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0002113,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,0.08884583332219814,9.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K4me1,polyA plus RNA-seq,0.02226377118036943,18.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0002113,ChIP-seq:H3K4me1,RNA-seq,0.022708244749710584,6.0,ChIP-seq:H3K4me1 x RNA-seq
UBERON:0002113,ChIP-seq:H3K4me3,DNase-seq,0.018003370991646978,39.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0002113,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.2003382244465514,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0002113,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,0.038109098243530676,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0002113,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,0.05174413229550766,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0002113,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,0.09486030178628999,9.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0002113,ChIP-seq:H3K4me3,ChIP-seq:H3K9ac,0.33736745516459143,9.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0002113,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,0.061060111289194974,9.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K4me3,polyA plus RNA-seq,0.03182690886483676,18.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0002113,ChIP-seq:H3K4me3,RNA-seq,0.03776802833335275,6.0,ChIP-seq:H3K4me3 x RNA-seq
UBERON:0002113,ChIP-seq:H3K9ac,DNase-seq,0.011897552761749072,39.0,ChIP-seq:H3K9ac x DNase-seq
UBERON:0002113,ChIP-seq:H3K9ac,ChIP-seq:H3K27ac,0.2866718260644633,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0002113,ChIP-seq:H3K9ac,ChIP-seq:H3K27me3,0.03691087566116304,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0002113,ChIP-seq:H3K9ac,ChIP-seq:H3K36me3,0.08295277010735769,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0002113,ChIP-seq:H3K9ac,ChIP-seq:H3K4me1,0.1735390845381442,9.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0002113,ChIP-seq:H3K9ac,ChIP-seq:H3K4me3,0.36438031711488816,9.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0002113,ChIP-seq:H3K9ac,ChIP-seq:H3K9me3,0.06609505785387115,9.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K9ac,polyA plus RNA-seq,0.03452498457857952,18.0,ChIP-seq:H3K9ac x polyA plus RNA-seq
UBERON:0002113,ChIP-seq:H3K9ac,RNA-seq,0.04857908117175567,6.0,ChIP-seq:H3K9ac x RNA-seq
UBERON:0002113,ChIP-seq:H3K9me3,DNase-seq,-0.004246532548116858,39.0,ChIP-seq:H3K9me3 x DNase-seq
UBERON:0002113,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,0.03977653951871963,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.13487183042869716,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.16500506511559038,9.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,0.1004731490644052,9.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.07236359236945569,9.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K9me3,ChIP-seq:H3K9ac,0.07885068323877123,9.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
UBERON:0002113,ChIP-seq:H3K9me3,polyA plus RNA-seq,-0.007752895808738211,18.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0002113,ChIP-seq:H3K9me3,RNA-seq,-0.0006228622134882523,6.0,ChIP-seq:H3K9me3 x RNA-seq
UBERON:0002113,polyA plus RNA-seq,DNase-seq,-0.0025598424578218942,78.0,DNase-seq x polyA plus RNA-seq
UBERON:0002113,polyA plus RNA-seq,ChIP-seq:H3K27ac,0.04589017624070186,12.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0002113,polyA plus RNA-seq,ChIP-seq:H3K27me3,-0.018904712065426325,6.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0002113,polyA plus RNA-seq,ChIP-seq:H3K36me3,0.03974799258469544,18.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0002113,polyA plus RNA-seq,ChIP-seq:H3K4me1,0.01772651898700821,18.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0002113,polyA plus RNA-seq,ChIP-seq:H3K4me3,0.03556769657209632,18.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0002113,polyA plus RNA-seq,ChIP-seq:H3K9ac,0.03639080458217197,18.0,ChIP-seq:H3K9ac x polyA plus RNA-seq
UBERON:0002113,polyA plus RNA-seq,ChIP-seq:H3K9me3,-0.002918103109982054,18.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0002113,polyA plus RNA-seq,RNA-seq,0.14990425188963905,12.0,RNA-seq x polyA plus RNA-seq
UBERON:0002113,RNA-seq,DNase-seq,-0.004349991165358445,26.0,DNase-seq x RNA-seq
UBERON:0002113,RNA-seq,ChIP-seq:H3K27ac,0.042172002958955235,4.0,ChIP-seq:H3K27ac x RNA-seq
UBERON:0002113,RNA-seq,ChIP-seq:H3K27me3,-0.0054070028829677355,2.0,ChIP-seq:H3K27me3 x RNA-seq
UBERON:0002113,RNA-seq,ChIP-seq:H3K36me3,0.05390614101168519,6.0,ChIP-seq:H3K36me3 x RNA-seq
UBERON:0002113,RNA-seq,ChIP-seq:H3K4me1,0.018402970726891753,6.0,ChIP-seq:H3K4me1 x RNA-seq
UBERON:0002113,RNA-seq,ChIP-seq:H3K4me3,0.03473695315105814,6.0,ChIP-seq:H3K4me3 x RNA-seq
UBERON:0002113,RNA-seq,ChIP-seq:H3K9ac,0.04468928029139836,6.0,ChIP-seq:H3K9ac x RNA-seq
UBERON:0002113,RNA-seq,ChIP-seq:H3K9me3,0.005691095234268466,6.0,ChIP-seq:H3K9me3 x RNA-seq
UBERON:0002113,RNA-seq,polyA plus RNA-seq,0.1065291710521864,12.0,RNA-seq x polyA plus RNA-seq
UBERON:0000059,DNase-seq,ChIP-seq:H3K27ac,-0.059615487985089546,14.0,ChIP-seq:H3K27ac x DNase-seq
UBERON:0000059,DNase-seq,ChIP-seq:H3K27me3,-0.013027335059858113,14.0,ChIP-seq:H3K27me3 x DNase-seq
UBERON:0000059,DNase-seq,ChIP-seq:H3K36me3,-0.0320679823152062,14.0,ChIP-seq:H3K36me3 x DNase-seq
UBERON:0000059,DNase-seq,ChIP-seq:H3K4me1,-0.1917400552619318,14.0,ChIP-seq:H3K4me1 x DNase-seq
UBERON:0000059,DNase-seq,ChIP-seq:H3K4me3,-0.02876111280878517,14.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0000059,DNase-seq,ChIP-seq:H3K9me3,-0.024087774758327515,14.0,ChIP-seq:H3K9me3 x DNase-seq
UBERON:0000059,DNase-seq,polyA plus RNA-seq,0.007857103340988991,98.0,DNase-seq x polyA plus RNA-seq
UBERON:0000059,ChIP-seq:H3K27ac,DNase-seq,-0.028031247727414395,14.0,ChIP-seq:H3K27ac x DNase-seq
UBERON:0000059,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,0.010995629896548972,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0000059,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,-0.05673214627636804,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0000059,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.3680394764827645,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0000059,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,0.2477387126102004,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0000059,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,0.04632981854111123,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0000059,ChIP-seq:H3K27ac,polyA plus RNA-seq,0.04267839547803632,7.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0000059,ChIP-seq:H3K27me3,DNase-seq,-0.03026554255681197,14.0,ChIP-seq:H3K27me3 x DNase-seq
UBERON:0000059,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,0.006255971589758073,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0000059,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,-0.022972477769981774,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0000059,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,-0.0348291918432907,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0000059,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,0.008648792801554814,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0000059,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.14747355736833712,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0000059,ChIP-seq:H3K27me3,polyA plus RNA-seq,-0.008346175088042834,7.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0000059,ChIP-seq:H3K36me3,DNase-seq,-0.031004053571666267,14.0,ChIP-seq:H3K36me3 x DNase-seq
UBERON:0000059,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,-0.04985994928412967,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0000059,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,-0.017638685304842805,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0000059,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,0.0069994830890842095,1.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0000059,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,0.016196678799771984,1.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0000059,ChIP-seq:H3K36me3,ChIP-seq:H3K9me3,0.08385663908287133,1.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0000059,ChIP-seq:H3K36me3,polyA plus RNA-seq,0.05006803705842788,7.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0000059,ChIP-seq:H3K4me1,DNase-seq,-0.18135935720339372,14.0,ChIP-seq:H3K4me1 x DNase-seq
UBERON:0000059,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.3766398849310698,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0000059,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,-0.03213178605676211,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0000059,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,0.004865640508277074,1.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0000059,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,-0.045737292530924775,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0000059,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,0.10193811444430378,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0000059,ChIP-seq:H3K4me1,polyA plus RNA-seq,0.009719980961064563,7.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0000059,ChIP-seq:H3K4me3,DNase-seq,-0.013576169869095364,14.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0000059,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.20943235247223466,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0000059,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,0.00743817116251622,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0000059,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,0.0011215634575044674,1.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0000059,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,-0.03784329379382341,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0000059,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,0.10387117153439442,1.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0000059,ChIP-seq:H3K4me3,polyA plus RNA-seq,0.03317118304908474,7.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0000059,ChIP-seq:H3K9me3,DNase-seq,-0.03767098246374392,14.0,ChIP-seq:H3K9me3 x DNase-seq
UBERON:0000059,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,0.04144867647577215,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0000059,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.15184355535726438,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0000059,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.07538408403674131,1.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0000059,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,0.0998549069399419,1.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0000059,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.09276052339132443,1.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0000059,ChIP-seq:H3K9me3,polyA plus RNA-seq,-0.002799500807179169,7.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0000059,polyA plus RNA-seq,DNase-seq,0.00014019871710488525,98.0,DNase-seq x polyA plus RNA-seq
UBERON:0000059,polyA plus RNA-seq,ChIP-seq:H3K27ac,0.01622778813254476,7.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0000059,polyA plus RNA-seq,ChIP-seq:H3K27me3,-0.012610574489939587,7.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0000059,polyA plus RNA-seq,ChIP-seq:H3K36me3,0.05097416054544716,7.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0000059,polyA plus RNA-seq,ChIP-seq:H3K4me1,-0.0010540551095275415,7.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0000059,polyA plus RNA-seq,ChIP-seq:H3K4me3,0.011023136666446831,7.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0000059,polyA plus RNA-seq,ChIP-seq:H3K9me3,0.018319996244795113,7.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0002305,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,0.0337729789027872,9.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0002305,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,0.008442481040104612,9.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0002305,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.11141505389859825,9.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0002305,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,0.12458132951285728,9.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0002305,ChIP-seq:H3K27ac,ChIP-seq:H3K9ac,0.26719247341156005,3.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0002305,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,0.012900423672464157,9.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0002305,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,0.012735948959986372,9.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0002305,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,-0.023061005260288467,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0002305,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,0.021026096501193206,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
