modality_pair,tissue,within_mean,between_mean,delta,n_within,n_between,within_var,between_var
Accessibility | HistoneChIP,sigmoid colon,0.07368307189608458,0.06197659286630456,0.011706479029780024,32,16734,0.0038983243857142105,0.0024733169577746544
Accessibility | HistoneChIP,small intestine,0.034337720103458355,0.05445556037627931,-0.020117840272820958,228,38347,0.004840219021140826,0.003024356955759416
Accessibility | HistoneChIP,spinal cord,0.07260741205472085,0.05714372664032495,0.015463685414395897,36,16512,0.009537572459240104,0.0032226902795618687
Accessibility | HistoneChIP,spleen,0.05615194350799644,0.06372252369560502,-0.007570580187608582,38,19137,0.003197306232918517,0.004039020335309679
Accessibility | HistoneChIP,stomach,0.08891351291974349,0.06681974768906877,0.022093765230674717,460,56775,0.00775295599751325,0.0037542113887797223
Accessibility | HistoneChIP,t-cell,0.03717007576051401,0.04339520089295699,-0.006225125132442978,35,15360,0.0058676830673713735,0.002607868897808635
Accessibility | HistoneChIP,t-helper 17 cell,0.03089947851341484,0.04923532739868932,-0.01833584888527448,7,7580,0.0009382041857483258,0.002625419140482464
Accessibility | HistoneChIP,testis,0.03720587476467093,0.05557021321334254,-0.018364338448671608,3,6676,0.001830146640331615,0.002555625595974758
Accessibility | HistoneChIP,thymus,0.11790666010886154,0.06445609614526451,0.05345056396359703,108,27075,0.017297422237235828,0.0032330373283425756
Accessibility | HistoneChIP,thyroid gland,0.06062931758222274,0.05053821730206144,0.010091100280161296,72,22182,0.015308922451229607,0.0030363056213336135
Accessibility | HistoneChIP,tibial artery,0.05279421608429402,0.057377789975277003,-0.004583573890982982,8,7122,0.002235742092780849,0.0017591616724448762
Accessibility | HistoneChIP,tibial nerve,0.038781909621320665,0.05815536282987038,-0.019373453208549718,12,8724,0.003052646060490722,0.0024235242029772685
Accessibility | HistoneChIP,transverse colon,0.07440732104896597,0.06667662026059229,0.007730700788373679,44,16603,0.0073760553456826946,0.003204760294507318
Accessibility | HistoneChIP,trophoblast cell,0.014998148872594659,0.04088709034990277,-0.02588894147730811,120,28875,0.001766374961659603,0.0010236599574677539
Accessibility | HistoneChIP,upper lobe of left lung,0.06751807530721028,0.06430286923480476,0.0032152060724055243,12,9073,0.0019281238086187175,0.0019344357895405137
Accessibility | HistoneChIP,urinary bladder,0.0713446638546884,0.06275430846859986,0.008590355386088544,4,5171,0.0020093989328921367,0.002090875763887598
Accessibility | HistoneChIP,uterus,0.35376104712486267,0.09224607412165663,0.26151497300320603,1,2762,0.0,0.004061322438328945
Accessibility | HistoneChIP,vagina,0.10236634127795696,0.08502920075071616,0.017337140527240807,6,6321,0.0022003467990000143,0.0029737104949154637
Accessibility | RNA,a172,0.0637894831597805,0.04382119125630917,0.01996829190347133,2,3095,7.792543475507174e-06,0.00029792298794086925
Accessibility | RNA,a549,0.05712678283452988,0.03914254462702174,0.017984238207508135,8,7913,5.1274338476448716e-05,0.0003053155826267344
Accessibility | RNA,a673,0.08373770490288734,0.04312932528136291,0.040608379621524436,2,3095,4.263581464049315e-05,0.00027057592468274824
Accessibility | RNA,adrenal gland,0.047256277113884804,0.040123885112052005,0.007132392001832799,264,35171,0.0005429738853005763,0.00036787348437785543
Accessibility | RNA,ag04450,0.023892474360764027,0.023846938261316158,4.553609944786888e-05,2,3095,2.968497409884009e-06,0.00019045046182678742
Accessibility | RNA,ascending aorta,0.040986787527799606,0.03352595959005658,0.007460827937743025,2,3095,5.7859335527835065e-05,0.00027385821427824085
Accessibility | RNA,b cell,0.06781659337381522,0.035446961405940586,0.03236963196787464,6,6065,2.3726685807571278e-05,0.0002939470837211543
Accessibility | RNA,be2c,0.06241955608129501,0.042937593335763434,0.01948196274553158,1,2292,0.0,0.000478727466550327
Accessibility | RNA,bipolar neuron,0.052660432954629265,0.03874840400430959,0.013912028950319677,3,3898,1.831306312742413e-05,0.0005450143573284495
Accessibility | RNA,bj,0.027038654312491417,0.029370463661434944,-0.0023318093489435275,2,3095,3.2010804358467704e-06,0.00020747868914147976
Accessibility | RNA,body of pancreas,0.06898450688458979,0.04216469578335467,0.026819811101235123,16,9144,0.00021301400297478804,0.0006541560856917737
Accessibility | RNA,brain,0.021756947290019264,0.023710314341496105,-0.001953367051476841,70,24731,0.0001805649105547718,0.00027355207794993995
Accessibility | RNA,breast epithelium,0.04320859412352244,0.039262744498050554,0.003945849625471884,6,6307,5.055998703591084e-05,0.0002798844142706824
Accessibility | RNA,cardiac muscle cell,0.06201347584525744,0.04584783612633719,0.016165639718920252,3,3898,0.00019892110773138275,0.0005663267966615213
Accessibility | RNA,cd14-positive monocyte,0.013555683849699563,0.024580831248779196,-0.011025147399079633,40,13805,6.118227952547583e-05,0.00022140656407809288
Accessibility | RNA,"cd4-positive, alpha-beta t cell",0.05178163759410381,0.03356399831279785,0.018217639281305965,30,12215,0.0005672212269028408,0.00044387107486887865
Accessibility | RNA,"cd4-positive, cd25-positive, alpha-beta regulatory t cell",0.05398658321549495,0.03755572950738353,0.016430853708111426,12,7784,3.122008705082205e-05,0.00023636383180028388
Accessibility | RNA,"cd8-positive, alpha-beta t cell",0.0560528306911389,0.035150718294096404,0.020902112397042497,30,12215,0.0005160155859257583,0.0004760288137594976
Accessibility | RNA,cerebellum,0.035715711303055286,0.03143056177508209,0.004285149527973195,4,4701,0.0001504491289846142,0.00024074429733038816
Accessibility | RNA,chorion,0.0124719090963481,0.029147685896790183,-0.016675776800442084,8,7913,9.190866239709017e-05,0.0002245719309822827
Accessibility | RNA,"common myeloid progenitor, cd34-positive",0.047314061698588455,0.019615820770636304,0.02769824092795215,11,17162,7.124327289784963e-05,0.0002961314977763639
Accessibility | RNA,daoy,0.04844197817146778,0.035334565303814194,0.013107412867653587,2,3095,1.6545386798162698e-06,0.00028323810576895837
Accessibility | RNA,endodermal cell,0.03322696452960372,0.03886981742374971,-0.00564285289414599,8,7913,3.3969700406924095e-05,0.00026112069035767044
Accessibility | RNA,endothelial cell of umbilical vein,0.017471339130266147,0.024539928666876223,-0.007068589536610076,11,10322,0.000332527456304009,0.00039221363764821427
Accessibility | RNA,esophagus muscularis mucosa,0.04709562426432967,0.03461298692258807,0.012482637341741605,8,7913,7.204263382782836e-05,0.00020403769873907833
Accessibility | RNA,esophagus squamous epithelium,0.06323044700548053,0.041235224380628946,0.021995222624851582,8,7913,8.515713682315067e-05,0.0002566558101278504
Accessibility | RNA,fibroblast of skin of abdomen,0.030675852671265602,0.024999687495982685,0.005676165175282917,4,4580,4.1363037111658355e-05,0.00027806258131649975
Accessibility | RNA,fibroblast of skin of back,0.025313956663012505,0.029127769876692387,-0.003813813213679882,2,3095,2.7382028538469605e-06,0.0003155137800579282
Accessibility | RNA,fibroblast of skin of scalp,0.027025238145142794,0.02630751496594613,0.0007177231791966644,4,4580,8.474679721057502e-06,0.0003124096141095047
Accessibility | RNA,fibroblast of the aortic adventitia,0.01019735960289836,0.021968639286583776,-0.011771279683685416,2,3095,3.0297501787111304e-07,0.00018665856900246502
Accessibility | RNA,forelimb muscle,0.04647434875369072,0.0350081525245576,0.01146619622913312,1,2292,0.0,0.0004372598279358381
Accessibility | RNA,foreskin fibroblast,0.008642343454994261,0.019708899467478468,-0.011066556012484206,8,6182,0.0005939902509495016,0.000577877321988021
Accessibility | RNA,foreskin keratinocyte,0.035626007011160254,0.03198973404974718,0.003636272961413077,8,6182,2.738354840977437e-05,0.00023944020690175164
Accessibility | RNA,foreskin melanocyte,0.03860917687416077,0.030543716067643643,0.008065460806517124,8,6182,4.761104677759517e-05,0.00023638929090665807
Accessibility | RNA,frontal cortex,-0.01227684912737459,0.018026668787487876,-0.030303517914862466,4,4580,4.262005861281696e-05,0.00032523777490067545
Accessibility | RNA,g401,0.09514698013663292,0.054307971673817595,0.040839008462815324,2,3095,2.804386068534781e-05,0.00033203353553579954
Accessibility | RNA,gastrocnemius medialis,0.07528753578662872,0.03916159896276158,0.036125936823867145,24,10859,0.00019929837877065513,0.00030041319935745266
Accessibility | RNA,gm12878,0.01163416817975563,0.025953496301976246,-0.014319328122220615,28,23973,0.00018005268455975493,0.0003954260604740607
Accessibility | RNA,gm12891,0.045492321252822876,0.033770664279799814,0.011721656973023062,1,2292,0.0,0.0007283896803339722
Accessibility | RNA,gm12892,0.037648219615221024,0.03237414572063887,0.0052740738945821555,1,2292,0.0,0.0006209791689688875
Accessibility | RNA,gm23248,0.040254104882478714,0.032405196264144384,0.00784890861833433,3,3898,4.873924617394376e-05,0.000302736388264852
Accessibility | RNA,h1,0.009099838711942235,0.01976917017711091,-0.010669331465168673,66,22045,0.0002570168718851085,0.0003241715668788693
Accessibility | RNA,h4,0.04356386698782444,0.03483606879706122,0.00872779819076322,2,3095,9.648924794190133e-06,0.00022653443548376257
Accessibility | RNA,h7,0.010194760514423251,0.03023140189008732,-0.02003664137566407,2,3095,6.78247268366645e-06,0.0004495597944282596
Accessibility | RNA,h9,0.027786884689703584,0.029491984766676627,-0.0017051000769730436,12,10520,5.016217926345941e-05,0.00027216192208301935
Accessibility | RNA,heart,0.0361643891580267,0.03217968058567698,0.00398470857234972,144,32954,0.000523933352223034,0.0003840585326692046
Accessibility | RNA,heart left ventricle,0.03739686101852428,0.030210745822073407,0.007186115196450876,42,15653,0.00010250190960282824,0.0002648330410513223
Accessibility | RNA,heart right ventricle,0.03012852054089308,0.03042925529767236,-0.000300734756779282,10,9519,0.00015184683434663114,0.00028851043929125936
Accessibility | RNA,hela-s3,0.039028168545060214,0.03464485841761776,0.004383310127442454,21,10060,0.00043770065564039556,0.0004974645613265798
Accessibility | RNA,hematopoietic multipotent progenitor cell,0.05417811740189791,0.044316584873682,0.009861532528215908,20,16460,0.00017459232611314636,0.00042881472552799664
Accessibility | RNA,hepatocyte,0.06984643596741888,0.04612380941033372,0.02372262655708516,9,6864,0.0007571396862015101,0.0005281767182001517
Accessibility | RNA,hepg2,0.004010048142689474,0.01878419791998868,-0.014774149777299208,62,27809,0.00016744147640114097,0.000285349005040991
Accessibility | RNA,hindlimb muscle,0.07805263251066208,0.04193000452759836,0.03612262798306372,1,2292,0.0,0.0005604491316856357
Accessibility | RNA,ht-29,0.06723392009735107,0.04384699828301365,0.023386921814337422,2,3095,1.0641215750784028e-06,0.00032299823288014693
Accessibility | RNA,imr-90,0.016645065353562433,0.021415577442571387,-0.004770512089008954,12,11125,0.00032356263130990345,0.00043641641688132787
Accessibility | RNA,ishikawa,0.06606828421354294,0.05280327276608657,0.01326501144745637,3,3898,4.477560391720134e-07,0.0005944175323639987
Accessibility | RNA,k562,0.04005927304844886,0.03483535321926549,0.005223919829183375,344,74498,0.0005002421656190685,0.0004594958275506301
Accessibility | RNA,keratinocyte,0.00638879110504474,0.022437419649673065,-0.016048628544628324,7,7110,0.00041785903990476035,0.0004747765839758088
Accessibility | RNA,kidney,0.03787327170700903,0.030401131371597327,0.0074721403354117005,143,27926,0.0003103561669678041,0.00045542544762485263
Accessibility | RNA,large intestine,0.06626301960145332,0.040442076142041324,0.025820943459412,98,26285,0.00022669899011675768,0.00043607874077695227
Accessibility | RNA,left cardiac atrium,0.04066141601651907,0.038926077782714195,0.0017353382338048742,4,4701,4.084043477141624e-05,0.00031605104356767066
Accessibility | RNA,left kidney,0.044652374668253794,0.02554660943091549,0.019105765237338306,9,14188,0.00011446775209799894,0.000322792047614622
Accessibility | RNA,left lung,0.041087818797677755,0.03162957988017244,0.009458238917505316,110,24209,0.0002455885721302346,0.0003528842254365669
Accessibility | RNA,left renal cortex interstitium,0.04697428713552654,0.03122577264252182,0.01574851449300472,16,9144,3.7858829510252576e-05,0.0003535493061699851
Accessibility | RNA,left renal pelvis,0.04811391863040626,0.03199597597690504,0.01611794265350122,16,9144,9.696684886599657e-05,0.00033427054537436937
Accessibility | RNA,liver,0.051822474148745336,0.035178620932426304,0.016643853216319032,24,12590,0.00033044963836063694,0.0004801636589055083
Accessibility | RNA,lower leg skin,0.0528472657315433,0.03600258481324148,0.016844680918301824,8,7913,2.200584454019848e-05,0.0002203138554556271
Accessibility | RNA,lung,0.029361898331719,0.029920610977967044,-0.0005587126462480441,169,29484,0.00032981709965284787,0.00040552706041106193
Accessibility | RNA,mammary epithelial cell,0.052089722361415625,0.034726226020203886,0.01736349634121174,8,7913,3.7126172528031964e-05,0.00025391266763199376
Accessibility | RNA,mcf 10a,0.04363275940219561,0.03143763096087216,0.01219512844132345,6,6065,6.526485772688799e-05,0.0002941906130504049
Accessibility | RNA,mcf-7,0.09318407624959946,0.04569330099024772,0.047490775259351733,9,8716,0.000152358354273038,0.00037607497339941067
Accessibility | RNA,mesenchymal stem cell,0.03739590849727392,0.026625535470906892,0.01077037302636703,4,4701,1.4054964792997553e-05,0.0002510689970324178
Accessibility | RNA,mesendoderm,0.021141487639397383,0.026513160159973688,-0.005371672520576305,4,4701,6.692422014796138e-06,0.000195156226321522
Accessibility | RNA,mesodermal cell,0.02241025399416685,0.030424182087376305,-0.008013928093209454,4,4701,1.1862095247319217e-05,0.00021137327437756293
Accessibility | RNA,muscle of arm,0.06088547795661725,0.03714329184430265,0.0237421861123146,192,33100,0.00012813246185447262,0.0004281412665639063
Accessibility | RNA,muscle of back,0.06186506201823552,0.03573718394738382,0.0261278780708517,150,30085,0.00011236840111123738,0.00043041491922521185
Accessibility | RNA,muscle of leg,0.06143351844870127,0.03696920608102982,0.02446431236767145,104,25589,0.00010357998581013612,0.000436720382752396
Accessibility | RNA,muscle of trunk,0.06621722442408402,0.03583539090244661,0.03038183352163741,6,6065,0.00022697927065261098,0.0006361873564753996
Accessibility | RNA,"naive thymus-derived cd4-positive, alpha-beta t cell",0.038929094560444355,0.028458368986064513,0.010470725574379842,10,9519,3.5650772699576984e-05,0.000238153562301783
Accessibility | RNA,nci-h460,0.09631382177273433,0.04410202949386463,0.0522117922788697,6,6307,0.000522272900897229,0.0003796293877871026
Accessibility | RNA,neural progenitor cell,0.027539330534636974,0.02462086424179563,0.002918466292841343,2,3095,5.01626208394227e-06,0.00027223954355091594
Accessibility | RNA,neuronal stem cell,0.012884405441582203,0.0251615323524241,-0.012277126910841898,4,4701,5.594781843988822e-05,0.00021550618215864035
Accessibility | RNA,occipital lobe,0.009828315232880414,0.019051988744657796,-0.009223673511777383,2,3095,6.408493919711902e-05,0.00021065417327847767
Accessibility | RNA,oci-ly7,0.06880540307611227,0.03670072631767747,0.0321046767584348,4,4701,0.00013324327537585483,0.0002400904206650953
Accessibility | RNA,omental fat pad,0.05404108972288668,0.041016830999396243,0.013024258723490438,16,9386,0.00010039014621029095,0.00029149849193011454
Accessibility | RNA,osteoblast,0.017873328644782305,0.026233323002251674,-0.00835999435746937,2,3095,6.63752609555738e-05,0.0001986507816885383
Accessibility | RNA,ovary,0.05846105902164709,0.040478034555711286,0.017983024465935804,80,21896,0.0007979599014959144,0.0005612608803750032
Accessibility | RNA,pancreas,0.03193788448544709,0.029086984703049674,0.002850899782397418,38,18197,0.00012947641351061258,0.00033709808056591503
Accessibility | RNA,pc-9,0.04807829670608044,0.0407859444037371,0.00729235230234334,2,3095,1.0208482483928943e-05,0.00030638484239164975
Accessibility | RNA,peyer's patch,0.0400968631147407,0.027177760057218798,0.012919103057521902,32,12332,7.506676680832489e-05,0.00030964493668169865
Accessibility | RNA,placenta,0.04015608808364381,0.02670804974192446,0.013448038341719346,220,32160,0.00017945578967492682,0.00031026595781781074
Accessibility | RNA,prostate gland,0.09860129281878471,0.05780487622774932,0.040796416591035396,4,4701,0.00012132818203598739,0.00032289580833435314
Accessibility | RNA,psoas muscle,0.04539210838265717,0.03805091906193365,0.007341189320723522,20,10988,0.00040960278475983677,0.0003325508792080588
Accessibility | RNA,pulmonary artery endothelial cell,0.024527988396584988,0.029258227548459963,-0.004730239151874975,2,3095,2.2717485577695463e-05,0.0002228000929701639
Accessibility | RNA,renal cortex interstitium,0.04137086061139902,0.025161094752806434,0.016209765858592583,33,18728,0.0001043090802294313,0.00036100074703370865
Accessibility | RNA,renal pelvis,0.052270255982875824,0.030203405299733827,0.022066850683141997,30,17245,4.2482667631900655e-05,0.000387502677197113
Accessibility | RNA,right atrium auricular region,0.042395866475999355,0.035022920692792885,0.007372945783206471,8,6182,5.979691661019051e-05,0.00024018878870503586
Accessibility | RNA,right lobe of liver,0.037712321057915686,0.026167307266204903,0.011545013791710784,10,9519,1.3921618395416977e-05,0.00022901009580314144
