tissue,m1,m2,delta,n_within,pair
CL:0001054,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,0.013464968072391358,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K27ac,ChIP-seq:H4K20me1,0.011265253382069722,2.0,ChIP-seq:H3K27ac x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H3K27ac,polyA plus RNA-seq,0.050926668851664574,16.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
CL:0001054,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,-0.011130272482450191,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
CL:0001054,ChIP-seq:CTCF,ChIP-seq:H3K27ac,0.0007172849346704022,2.0,ChIP-seq:CTCF x ChIP-seq:H3K27ac
CL:0001054,ChIP-seq:CTCF,DNase-seq,0.012605004997576691,5.0,ChIP-seq:CTCF x DNase-seq
CL:0001054,ChIP-seq:CTCF,ChIP-seq:H3K27me3,-0.01360041579445366,3.0,ChIP-seq:CTCF x ChIP-seq:H3K27me3
CL:0001054,ChIP-seq:CTCF,ChIP-seq:H3K4me1,0.012021795256560542,2.0,ChIP-seq:CTCF x ChIP-seq:H3K4me1
CL:0001054,ChIP-seq:CTCF,ChIP-seq:H3K4me3,-0.005867173655218466,3.0,ChIP-seq:CTCF x ChIP-seq:H3K4me3
CL:0001054,ChIP-seq:CTCF,ChIP-seq:H3K79me2,-0.008220852425854122,1.0,ChIP-seq:CTCF x ChIP-seq:H3K79me2
CL:0001054,ChIP-seq:CTCF,ChIP-seq:H3K9ac,0.014855233411635124,1.0,ChIP-seq:CTCF x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:CTCF,ChIP-seq:H3K9me3,0.005718524794743843,2.0,ChIP-seq:CTCF x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:CTCF,ChIP-seq:H4K20me1,0.007590536347457343,1.0,ChIP-seq:CTCF x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:CTCF,polyA plus RNA-seq,-0.007647732018747113,8.0,ChIP-seq:CTCF x polyA plus RNA-seq
CL:0001054,ChIP-seq:CTCF,ChIP-seq:H3K36me3,-0.03127252513972613,2.0,ChIP-seq:CTCF x ChIP-seq:H3K36me3
CL:0001054,DNase-seq,ChIP-seq:H3K27ac,0.03327076948277084,10.0,ChIP-seq:H3K27ac x DNase-seq
CL:0001054,DNase-seq,ChIP-seq:CTCF,0.02853780722880101,5.0,ChIP-seq:CTCF x DNase-seq
CL:0001054,DNase-seq,ChIP-seq:H3K27me3,-0.03364239221062165,15.0,ChIP-seq:H3K27me3 x DNase-seq
CL:0001054,DNase-seq,ChIP-seq:H3K4me1,-0.04538246387267018,10.0,ChIP-seq:H3K4me1 x DNase-seq
CL:0001054,DNase-seq,ChIP-seq:H3K4me3,-0.0480688240486212,15.0,ChIP-seq:H3K4me3 x DNase-seq
CL:0001054,DNase-seq,ChIP-seq:H3K79me2,-0.02186216826949801,5.0,ChIP-seq:H3K79me2 x DNase-seq
CL:0001054,DNase-seq,ChIP-seq:H3K9ac,0.014819818542849632,5.0,ChIP-seq:H3K9ac x DNase-seq
CL:0001054,DNase-seq,ChIP-seq:H3K9me3,0.002607745295312224,10.0,ChIP-seq:H3K9me3 x DNase-seq
CL:0001054,DNase-seq,ChIP-seq:H4K20me1,-0.008239870667457579,5.0,ChIP-seq:H4K20me1 x DNase-seq
CL:0001054,DNase-seq,polyA plus RNA-seq,-0.009816270524805241,40.0,DNase-seq x polyA plus RNA-seq
CL:0001054,DNase-seq,ChIP-seq:H3K36me3,-0.03418690516398503,10.0,ChIP-seq:H3K36me3 x DNase-seq
CL:0001054,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,0.023286712053823544,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
CL:0001054,ChIP-seq:H3K27me3,ChIP-seq:CTCF,-0.010365908859713828,3.0,ChIP-seq:CTCF x ChIP-seq:H3K27me3
CL:0001054,ChIP-seq:H3K27me3,DNase-seq,-0.02706005465512895,15.0,ChIP-seq:H3K27me3 x DNase-seq
CL:0001054,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,-0.06789911988563588,6.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
CL:0001054,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,-0.08765820437896155,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
CL:0001054,ChIP-seq:H3K27me3,ChIP-seq:H3K79me2,-0.059996157316934494,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K79me2
CL:0001054,ChIP-seq:H3K27me3,ChIP-seq:H3K9ac,-0.03888796451484858,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.1525623741604033,6.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K27me3,ChIP-seq:H4K20me1,0.003680142902192613,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H3K27me3,polyA plus RNA-seq,-0.04168837133682136,24.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
CL:0001054,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,-0.04325313239525526,6.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
CL:0001054,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.09901545494126632,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
CL:0001054,ChIP-seq:H3K4me1,ChIP-seq:CTCF,0.02457572089938017,2.0,ChIP-seq:CTCF x ChIP-seq:H3K4me1
CL:0001054,ChIP-seq:H3K4me1,DNase-seq,-0.05208226007930303,10.0,ChIP-seq:H3K4me1 x DNase-seq
CL:0001054,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,-0.06328853036536546,6.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
CL:0001054,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,-0.10916618356943383,6.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
CL:0001054,ChIP-seq:H3K4me1,ChIP-seq:H3K79me2,0.08242928960493633,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K79me2
CL:0001054,ChIP-seq:H3K4me1,ChIP-seq:H3K9ac,-0.07749395096494305,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,-0.028928222353844082,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K4me1,ChIP-seq:H4K20me1,0.026345441277538025,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H3K4me1,polyA plus RNA-seq,0.020849318441116448,16.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
CL:0001054,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,-0.06547704826180752,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
CL:0001054,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.05800497309153034,6.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
CL:0001054,ChIP-seq:H3K4me3,ChIP-seq:CTCF,0.003829678445508626,3.0,ChIP-seq:CTCF x ChIP-seq:H3K4me3
CL:0001054,ChIP-seq:H3K4me3,DNase-seq,-0.0799387602987936,15.0,ChIP-seq:H3K4me3 x DNase-seq
CL:0001054,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,-0.09072180936462458,9.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
CL:0001054,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,-0.09351040044945391,6.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
CL:0001054,ChIP-seq:H3K4me3,ChIP-seq:H3K79me2,0.11415944553556896,3.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K79me2
CL:0001054,ChIP-seq:H3K4me3,ChIP-seq:H3K9ac,0.299664770403216,3.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,-0.014539458311530721,6.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K4me3,ChIP-seq:H4K20me1,0.01972409366142182,3.0,ChIP-seq:H3K4me3 x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H3K4me3,polyA plus RNA-seq,0.03559688320665648,24.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
CL:0001054,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,-0.019325711559026668,6.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
CL:0001054,ChIP-seq:H3K79me2,ChIP-seq:H3K27ac,-0.027029131159119542,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K79me2
CL:0001054,ChIP-seq:H3K79me2,ChIP-seq:CTCF,-0.014439313250317514,1.0,ChIP-seq:CTCF x ChIP-seq:H3K79me2
CL:0001054,ChIP-seq:H3K79me2,DNase-seq,-0.022525099450248783,5.0,ChIP-seq:H3K79me2 x DNase-seq
CL:0001054,ChIP-seq:H3K79me2,ChIP-seq:H3K27me3,-0.07315238593706017,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K79me2
CL:0001054,ChIP-seq:H3K79me2,ChIP-seq:H3K4me1,0.07105003050955168,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K79me2
CL:0001054,ChIP-seq:H3K79me2,ChIP-seq:H3K4me3,0.10266852074156935,3.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K79me2
CL:0001054,ChIP-seq:H3K79me2,ChIP-seq:H3K9ac,0.033592013822447864,1.0,ChIP-seq:H3K79me2 x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K79me2,ChIP-seq:H3K9me3,-0.04123063241483785,2.0,ChIP-seq:H3K79me2 x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K79me2,ChIP-seq:H4K20me1,0.3615970892565591,1.0,ChIP-seq:H3K79me2 x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H3K79me2,polyA plus RNA-seq,0.042569692839275704,8.0,ChIP-seq:H3K79me2 x polyA plus RNA-seq
CL:0001054,ChIP-seq:H3K79me2,ChIP-seq:H3K36me3,0.10010382326749655,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K79me2
CL:0001054,ChIP-seq:H3K9ac,ChIP-seq:H3K27ac,0.33915950177496323,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K9ac,ChIP-seq:CTCF,0.020913204157745446,1.0,ChIP-seq:CTCF x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K9ac,DNase-seq,-0.0467413249662367,5.0,ChIP-seq:H3K9ac x DNase-seq
CL:0001054,ChIP-seq:H3K9ac,ChIP-seq:H3K27me3,-0.03904723969435757,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K9ac,ChIP-seq:H3K4me1,-0.07103260648084352,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K9ac,ChIP-seq:H3K4me3,0.2245645912818381,3.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K9ac,ChIP-seq:H3K79me2,0.029154266842773988,1.0,ChIP-seq:H3K79me2 x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K9ac,ChIP-seq:H3K9me3,-0.036216206191217196,2.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K9ac,ChIP-seq:H4K20me1,0.007360506483486722,1.0,ChIP-seq:H3K9ac x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H3K9ac,polyA plus RNA-seq,0.04947641943440293,8.0,ChIP-seq:H3K9ac x polyA plus RNA-seq
CL:0001054,ChIP-seq:H3K9ac,ChIP-seq:H3K36me3,-0.04181603359488341,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,0.017099225041644454,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K9me3,ChIP-seq:CTCF,0.009714799288373727,2.0,ChIP-seq:CTCF x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K9me3,DNase-seq,-0.0007704870933193265,10.0,ChIP-seq:H3K9me3 x DNase-seq
CL:0001054,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.1499905162821702,6.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,-0.03236050494905725,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,-0.01363514499645581,6.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K9me3,ChIP-seq:H3K79me2,-0.01784269937447139,2.0,ChIP-seq:H3K79me2 x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K9me3,ChIP-seq:H3K9ac,-0.05130729283536634,2.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K9me3,ChIP-seq:H4K20me1,0.0051273624811853675,2.0,ChIP-seq:H3K9me3 x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H3K9me3,polyA plus RNA-seq,-0.004205474122004075,16.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
CL:0001054,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.049140423307052025,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H4K20me1,ChIP-seq:H3K27ac,0.0013087336057504735,2.0,ChIP-seq:H3K27ac x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H4K20me1,ChIP-seq:CTCF,0.02611590045821536,1.0,ChIP-seq:CTCF x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H4K20me1,DNase-seq,-0.024596589551133623,5.0,ChIP-seq:H4K20me1 x DNase-seq
CL:0001054,ChIP-seq:H4K20me1,ChIP-seq:H3K27me3,0.015160399707940107,3.0,ChIP-seq:H3K27me3 x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H4K20me1,ChIP-seq:H3K4me1,-0.00805238813933623,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H4K20me1,ChIP-seq:H3K4me3,0.0028472542524718633,3.0,ChIP-seq:H3K4me3 x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H4K20me1,ChIP-seq:H3K79me2,0.39862340944153923,1.0,ChIP-seq:H3K79me2 x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H4K20me1,ChIP-seq:H3K9ac,-0.0034312043459184677,1.0,ChIP-seq:H3K9ac x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H4K20me1,ChIP-seq:H3K9me3,0.0005206825728176004,2.0,ChIP-seq:H3K9me3 x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H4K20me1,polyA plus RNA-seq,0.05732687224041332,8.0,ChIP-seq:H4K20me1 x polyA plus RNA-seq
CL:0001054,ChIP-seq:H4K20me1,ChIP-seq:H3K36me3,0.1749456075521616,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H4K20me1
CL:0001054,polyA plus RNA-seq,ChIP-seq:H3K27ac,0.05436482855156398,16.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
CL:0001054,polyA plus RNA-seq,ChIP-seq:CTCF,-0.007703519037382288,8.0,ChIP-seq:CTCF x polyA plus RNA-seq
CL:0001054,polyA plus RNA-seq,DNase-seq,-0.013098078966140746,40.0,DNase-seq x polyA plus RNA-seq
CL:0001054,polyA plus RNA-seq,ChIP-seq:H3K27me3,-0.04151002411308184,24.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
CL:0001054,polyA plus RNA-seq,ChIP-seq:H3K4me1,0.025326711337167428,16.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
CL:0001054,polyA plus RNA-seq,ChIP-seq:H3K4me3,0.02250078750558046,24.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
CL:0001054,polyA plus RNA-seq,ChIP-seq:H3K79me2,0.03370780987398965,8.0,ChIP-seq:H3K79me2 x polyA plus RNA-seq
CL:0001054,polyA plus RNA-seq,ChIP-seq:H3K9ac,0.04614297228474771,8.0,ChIP-seq:H3K9ac x polyA plus RNA-seq
CL:0001054,polyA plus RNA-seq,ChIP-seq:H3K9me3,-0.008638068971012821,16.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
CL:0001054,polyA plus RNA-seq,ChIP-seq:H4K20me1,0.06454716154507228,8.0,ChIP-seq:H4K20me1 x polyA plus RNA-seq
CL:0001054,polyA plus RNA-seq,ChIP-seq:H3K36me3,0.10589379484836872,16.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
CL:0001054,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,0.0008051628121613385,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
CL:0001054,ChIP-seq:H3K36me3,ChIP-seq:CTCF,-0.03241109817319519,2.0,ChIP-seq:CTCF x ChIP-seq:H3K36me3
CL:0001054,ChIP-seq:H3K36me3,DNase-seq,-0.018955990217499812,10.0,ChIP-seq:H3K36me3 x DNase-seq
CL:0001054,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,-0.038007339248891735,6.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
CL:0001054,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,-0.07313123427004928,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
CL:0001054,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,-0.0054084465812189505,6.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
CL:0001054,ChIP-seq:H3K36me3,ChIP-seq:H3K79me2,0.11181563777582987,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K79me2
CL:0001054,ChIP-seq:H3K36me3,ChIP-seq:H3K9ac,-0.03898377480205669,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
CL:0001054,ChIP-seq:H3K36me3,ChIP-seq:H3K9me3,0.036014689492578265,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
CL:0001054,ChIP-seq:H3K36me3,ChIP-seq:H4K20me1,0.19565046174185616,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H4K20me1
CL:0001054,ChIP-seq:H3K36me3,polyA plus RNA-seq,0.10349701661052126,16.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
CL:0000792,ChIP-seq:H3K27ac,DNase-seq,0.07379743729767047,2.0,ChIP-seq:H3K27ac x DNase-seq
CL:0000792,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,-0.06757112704977697,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
CL:0000792,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.09195315057323092,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
CL:0000792,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,0.08207757941856506,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
CL:0000792,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,-0.03244178109810132,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
CL:0000792,ChIP-seq:H3K27ac,polyA plus RNA-seq,0.034025544546685126,6.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
CL:0000792,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,0.022422514511988713,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
CL:0000792,DNase-seq,ChIP-seq:H3K27ac,0.10136331192084722,2.0,ChIP-seq:H3K27ac x DNase-seq
CL:0000792,DNase-seq,ChIP-seq:H3K27me3,-0.04818004108205134,4.0,ChIP-seq:H3K27me3 x DNase-seq
CL:0000792,DNase-seq,ChIP-seq:H3K4me1,0.08458320500831755,2.0,ChIP-seq:H3K4me1 x DNase-seq
CL:0000792,DNase-seq,ChIP-seq:H3K4me3,0.10400810173362683,4.0,ChIP-seq:H3K4me3 x DNase-seq
CL:0000792,DNase-seq,ChIP-seq:H3K9me3,-0.03726444318264473,4.0,ChIP-seq:H3K9me3 x DNase-seq
CL:0000792,DNase-seq,polyA plus RNA-seq,0.0296051968568526,12.0,DNase-seq x polyA plus RNA-seq
CL:0000792,DNase-seq,ChIP-seq:H3K36me3,-0.02080383478448941,4.0,ChIP-seq:H3K36me3 x DNase-seq
CL:0000792,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,-0.07328790865306344,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
CL:0000792,ChIP-seq:H3K27me3,DNase-seq,-0.04583437514932532,4.0,ChIP-seq:H3K27me3 x DNase-seq
CL:0000792,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,0.02442799106476799,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
CL:0000792,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,-0.045423283247621196,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
CL:0000792,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.07778298504212323,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
CL:0000792,ChIP-seq:H3K27me3,polyA plus RNA-seq,-0.019522610203650016,12.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
CL:0000792,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,-0.03788721698981065,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
CL:0000792,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.07097291946411133,1.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
CL:0000792,ChIP-seq:H3K4me1,DNase-seq,0.053963279928031724,2.0,ChIP-seq:H3K4me1 x DNase-seq
CL:0000792,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,0.01722205463720828,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
CL:0000792,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,0.11616182716409112,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
CL:0000792,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,-0.03323103741061788,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
CL:0000792,ChIP-seq:H3K4me1,polyA plus RNA-seq,0.01545390916882821,6.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
CL:0000792,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,-0.05639610301989775,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
CL:0000792,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.1283847540616989,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
CL:0000792,ChIP-seq:H3K4me3,DNase-seq,0.10416817476874904,4.0,ChIP-seq:H3K4me3 x DNase-seq
CL:0000792,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,-0.047171260827049914,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
CL:0000792,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,0.14422056859447843,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
CL:0000792,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,0.021660893654622954,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
CL:0000792,ChIP-seq:H3K4me3,polyA plus RNA-seq,0.032159817293754916,12.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
CL:0000792,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,0.006847259115714294,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
CL:0000792,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,-0.036981359656367986,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
CL:0000792,ChIP-seq:H3K9me3,DNase-seq,-0.03139917930490092,4.0,ChIP-seq:H3K9me3 x DNase-seq
CL:0000792,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.07456226567832791,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
CL:0000792,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,-0.033694695208280806,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
CL:0000792,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.022112180662762587,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
CL:0000792,ChIP-seq:H3K9me3,polyA plus RNA-seq,-0.02381318155324684,12.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
CL:0000792,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.09619504625980671,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
CL:0000792,polyA plus RNA-seq,ChIP-seq:H3K27ac,0.027612837297575812,6.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
CL:0000792,polyA plus RNA-seq,DNase-seq,0.01828140702163964,12.0,DNase-seq x polyA plus RNA-seq
CL:0000792,polyA plus RNA-seq,ChIP-seq:H3K27me3,-0.016425267034241943,12.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
CL:0000792,polyA plus RNA-seq,ChIP-seq:H3K4me1,0.015981754021985192,6.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
CL:0000792,polyA plus RNA-seq,ChIP-seq:H3K4me3,0.0002458981394514656,12.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
CL:0000792,polyA plus RNA-seq,ChIP-seq:H3K9me3,-0.02554512858724728,12.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
CL:0000792,polyA plus RNA-seq,ChIP-seq:H3K36me3,0.03930877806284489,12.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
CL:0000792,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,0.0017892015831811083,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
CL:0000792,ChIP-seq:H3K36me3,DNase-seq,-0.02678782567381859,4.0,ChIP-seq:H3K36me3 x DNase-seq
CL:0000792,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,-0.04314131724591158,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
CL:0000792,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,-0.044284040847467995,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
CL:0000792,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,-0.010093349678691025,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
CL:0000792,ChIP-seq:H3K36me3,ChIP-seq:H3K9me3,0.0893366770083163,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
CL:0000792,ChIP-seq:H3K36me3,polyA plus RNA-seq,0.0322505422170807,12.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
CL:0000624,ChIP-seq:H3K27ac,DNase-seq,0.09130280085202663,15.0,ChIP-seq:H3K27ac x DNase-seq
CL:0000624,ChIP-seq:H3K27ac,RNA-seq,0.0473150099464769,12.0,ChIP-seq:H3K27ac x RNA-seq
