tissue,m1,m2,delta,n_within,pair
UBERON:0001873,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,0.0014541497123297126,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0001873,ChIP-seq:H3K27me3,ChIP-seq:H3K9ac,-0.03660434328019619,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0001873,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.045684787064957225,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0001873,ChIP-seq:H3K36me3,DNase-seq,-0.034160561629769735,2.0,ChIP-seq:H3K36me3 x DNase-seq
UBERON:0001873,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,0.024623564126328653,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0001873,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,-0.04451702645846775,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0001873,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,0.007053888662428155,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0001873,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,-0.010791416602017724,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0001873,ChIP-seq:H3K36me3,ChIP-seq:H3K9ac,-0.000374939739704129,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0001873,ChIP-seq:H3K36me3,ChIP-seq:H3K9me3,0.04991619114103264,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0001873,ChIP-seq:H3K4me1,DNase-seq,-0.03693758133214666,2.0,ChIP-seq:H3K4me1 x DNase-seq
UBERON:0001873,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.2369645149071024,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0001873,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,0.0014811666309833549,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0001873,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,0.007034111728586215,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0001873,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,-0.047117514379113636,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0001873,ChIP-seq:H3K4me1,ChIP-seq:H3K9ac,0.04845470190048218,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0001873,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,0.03703189095971304,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0001873,ChIP-seq:H3K4me3,DNase-seq,-0.004688727710118329,2.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0001873,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.21684049282755172,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0001873,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,-0.02385923348367214,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0001873,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,0.0006468141421912205,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0001873,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,-0.0751566831938556,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0001873,ChIP-seq:H3K4me3,ChIP-seq:H3K9ac,0.2951181650161743,2.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0001873,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,0.030822837818934266,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0001873,ChIP-seq:H3K9ac,DNase-seq,-0.005390570008203116,1.0,ChIP-seq:H3K9ac x DNase-seq
UBERON:0001873,ChIP-seq:H3K9ac,ChIP-seq:H3K27ac,0.35356132806458085,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0001873,ChIP-seq:H3K9ac,ChIP-seq:H3K27me3,-0.019663066661783628,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0001873,ChIP-seq:H3K9ac,ChIP-seq:H3K36me3,0.022264091544365754,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0001873,ChIP-seq:H3K9ac,ChIP-seq:H3K4me1,0.06683341824943251,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0001873,ChIP-seq:H3K9ac,ChIP-seq:H3K4me3,0.3846813707708198,2.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0001873,ChIP-seq:H3K9ac,ChIP-seq:H3K9me3,-0.0360262936719969,2.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
UBERON:0001873,ChIP-seq:H3K9me3,DNase-seq,0.004229704899699031,2.0,ChIP-seq:H3K9me3 x DNase-seq
UBERON:0001873,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,-0.015775084645944352,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0001873,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.055503741928509306,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0001873,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.0742698765936352,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0001873,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,0.02972660234065655,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0001873,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.05154513421459733,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0001873,ChIP-seq:H3K9me3,ChIP-seq:H3K9ac,-0.0504926609992981,2.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
UBERON:0002037,DNase-seq,ChIP-seq:H3K4me3,0.03428719681362773,1.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0002037,DNase-seq,polyA plus RNA-seq,0.0030212905204569374,2.0,DNase-seq x polyA plus RNA-seq
UBERON:0002037,DNase-seq,RNA-seq,0.00474893976116348,2.0,DNase-seq x RNA-seq
UBERON:0002037,ChIP-seq:H3K4me3,DNase-seq,0.044153340831207435,1.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0002037,ChIP-seq:H3K4me3,polyA plus RNA-seq,0.0035769983933955675,2.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0002037,ChIP-seq:H3K4me3,RNA-seq,-0.004561669864981879,2.0,ChIP-seq:H3K4me3 x RNA-seq
UBERON:0002037,polyA plus RNA-seq,DNase-seq,-0.0004937290321738678,2.0,DNase-seq x polyA plus RNA-seq
UBERON:0002037,polyA plus RNA-seq,ChIP-seq:H3K4me3,-0.003254771180624186,2.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0002037,polyA plus RNA-seq,RNA-seq,-0.008176352087172739,4.0,RNA-seq x polyA plus RNA-seq
UBERON:0002037,RNA-seq,DNase-seq,-0.009434344826366724,2.0,DNase-seq x RNA-seq
UBERON:0002037,RNA-seq,ChIP-seq:H3K4me3,-0.016352818616081115,2.0,ChIP-seq:H3K4me3 x RNA-seq
UBERON:0002037,RNA-seq,polyA plus RNA-seq,0.0070166043873161055,4.0,RNA-seq x polyA plus RNA-seq
UBERON:0003124,DNase-seq,ChIP-seq:H3K27ac,-0.01488218348912941,2.0,ChIP-seq:H3K27ac x DNase-seq
UBERON:0003124,DNase-seq,ChIP-seq:H3K27me3,-0.0016228796115943349,2.0,ChIP-seq:H3K27me3 x DNase-seq
UBERON:0003124,DNase-seq,ChIP-seq:H3K36me3,0.01641751224638293,2.0,ChIP-seq:H3K36me3 x DNase-seq
UBERON:0003124,DNase-seq,ChIP-seq:H3K4me1,-0.02377220201484167,2.0,ChIP-seq:H3K4me1 x DNase-seq
UBERON:0003124,DNase-seq,ChIP-seq:H3K4me3,0.011788550172453727,2.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0003124,DNase-seq,polyA plus RNA-seq,-0.0019780765925656255,8.0,DNase-seq x polyA plus RNA-seq
UBERON:0003124,ChIP-seq:H3K27ac,DNase-seq,-0.07745450361126646,2.0,ChIP-seq:H3K27ac x DNase-seq
UBERON:0003124,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,0.041642371458666665,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0003124,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,-0.013352526775585911,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0003124,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.40616057837595704,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0003124,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,0.2254605131728627,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0003124,ChIP-seq:H3K27ac,polyA plus RNA-seq,0.01261096794169081,16.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0003124,ChIP-seq:H3K27me3,DNase-seq,0.021367004040657403,2.0,ChIP-seq:H3K27me3 x DNase-seq
UBERON:0003124,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,0.043823315628937314,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0003124,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,0.06811656526945256,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0003124,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,-0.06094092317434445,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0003124,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,0.11969603361370407,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0003124,ChIP-seq:H3K27me3,polyA plus RNA-seq,-0.016339013510473267,16.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0003124,ChIP-seq:H3K36me3,DNase-seq,-0.0041272576352471245,2.0,ChIP-seq:H3K36me3 x DNase-seq
UBERON:0003124,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,2.1589306755834953e-05,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0003124,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,0.07552624272448677,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0003124,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,-0.020219453025222475,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0003124,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,0.03904319836575294,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0003124,ChIP-seq:H3K36me3,polyA plus RNA-seq,-0.00822472822127468,16.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0003124,ChIP-seq:H3K4me1,DNase-seq,-0.037529922739284204,2.0,ChIP-seq:H3K4me1 x DNase-seq
UBERON:0003124,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.43298019422507433,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0003124,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,-0.03446191842534713,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0003124,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,-0.008312101500532618,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0003124,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,-0.014008543689117253,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0003124,ChIP-seq:H3K4me1,polyA plus RNA-seq,-0.002659069292746896,16.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0003124,ChIP-seq:H3K4me3,DNase-seq,0.007949752393142731,2.0,ChIP-seq:H3K4me3 x DNase-seq
UBERON:0003124,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.20491816279310618,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0003124,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,0.12533973915236338,4.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0003124,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,0.030222181309625586,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0003124,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,-0.004305900893901866,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0003124,ChIP-seq:H3K4me3,polyA plus RNA-seq,0.006996887027348443,16.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0003124,polyA plus RNA-seq,DNase-seq,0.00451336265721174,8.0,DNase-seq x polyA plus RNA-seq
UBERON:0003124,polyA plus RNA-seq,ChIP-seq:H3K27ac,0.009936603862121238,16.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0003124,polyA plus RNA-seq,ChIP-seq:H3K27me3,-0.01904164467539106,16.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0003124,polyA plus RNA-seq,ChIP-seq:H3K36me3,0.01163812600588672,16.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0003124,polyA plus RNA-seq,ChIP-seq:H3K4me1,0.0011500919777187486,16.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0003124,polyA plus RNA-seq,ChIP-seq:H3K4me3,0.02153641417204777,16.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0007106,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,-0.007391619889033321,16.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0007106,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,-0.00021405665472867125,16.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0007106,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.457761831046468,16.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0007106,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,0.2027663251139083,16.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0007106,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,0.03562178365928305,16.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0007106,ChIP-seq:H3K27ac,polyA plus RNA-seq,0.020062337448631506,24.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0007106,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,-0.008109656144987862,16.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0007106,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,0.13383092759127285,16.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0007106,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,0.08693592299743252,16.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0007106,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,0.0842830589357412,16.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0007106,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.1742424904289892,16.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0007106,ChIP-seq:H3K27me3,polyA plus RNA-seq,-0.003566256770189258,24.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0007106,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,-0.005885613367617504,16.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0007106,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,0.11736059705646051,16.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0007106,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,0.08863002317057131,16.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0007106,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,0.05768763175550497,16.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0007106,ChIP-seq:H3K36me3,ChIP-seq:H3K9me3,0.23575868175528142,16.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0007106,ChIP-seq:H3K36me3,polyA plus RNA-seq,0.0002942058487214877,24.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0007106,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.4750265707759737,16.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0007106,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,0.06410394970736752,16.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0007106,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,0.09361420189314348,16.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0007106,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,0.004294093768551666,16.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0007106,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,0.09890125641378306,16.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0007106,ChIP-seq:H3K4me1,polyA plus RNA-seq,0.009576916781024656,24.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0007106,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.17539523045221964,16.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0007106,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,0.07655521882751773,16.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0007106,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,0.052293037188881855,16.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0007106,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,0.03911730391873839,16.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0007106,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,0.1111349277408783,16.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0007106,ChIP-seq:H3K4me3,polyA plus RNA-seq,0.011982577002566788,24.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0007106,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,0.024130148895131716,16.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0007106,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.19254291884471914,16.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0007106,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.2433247974212157,16.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0007106,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,0.09783248586878593,16.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0007106,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.10429428517818451,16.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0007106,ChIP-seq:H3K9me3,polyA plus RNA-seq,0.0006973324586515839,24.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0007106,polyA plus RNA-seq,ChIP-seq:H3K27ac,0.01593912088271207,24.0,ChIP-seq:H3K27ac x polyA plus RNA-seq
UBERON:0007106,polyA plus RNA-seq,ChIP-seq:H3K27me3,-0.004769639960832908,24.0,ChIP-seq:H3K27me3 x polyA plus RNA-seq
UBERON:0007106,polyA plus RNA-seq,ChIP-seq:H3K36me3,0.023095898077874683,24.0,ChIP-seq:H3K36me3 x polyA plus RNA-seq
UBERON:0007106,polyA plus RNA-seq,ChIP-seq:H3K4me1,0.016775888358251383,24.0,ChIP-seq:H3K4me1 x polyA plus RNA-seq
UBERON:0007106,polyA plus RNA-seq,ChIP-seq:H3K4me3,0.020821019725979495,24.0,ChIP-seq:H3K4me3 x polyA plus RNA-seq
UBERON:0007106,polyA plus RNA-seq,ChIP-seq:H3K9me3,-0.0015920203971885247,24.0,ChIP-seq:H3K9me3 x polyA plus RNA-seq
UBERON:0002967,ChIP-seq:H3K27ac,ChIP-seq:H3K27me3,-0.028518409552899273,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0002967,ChIP-seq:H3K27ac,ChIP-seq:H3K36me3,0.03463026944291655,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0002967,ChIP-seq:H3K27ac,ChIP-seq:H3K4me1,0.3067505167481678,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0002967,ChIP-seq:H3K27ac,ChIP-seq:H3K4me3,0.21469451111053753,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0002967,ChIP-seq:H3K27ac,ChIP-seq:H3K9ac,0.28718832015991214,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0002967,ChIP-seq:H3K27ac,ChIP-seq:H3K9me3,-0.006427794164202735,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0002967,ChIP-seq:H3K27me3,ChIP-seq:H3K27ac,-0.006561770132794883,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K27me3
UBERON:0002967,ChIP-seq:H3K27me3,ChIP-seq:H3K36me3,-0.030100949266284864,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0002967,ChIP-seq:H3K27me3,ChIP-seq:H3K4me1,0.016437122893463718,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0002967,ChIP-seq:H3K27me3,ChIP-seq:H3K4me3,-0.005420271080927314,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0002967,ChIP-seq:H3K27me3,ChIP-seq:H3K9ac,-0.07266875982284546,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0002967,ChIP-seq:H3K27me3,ChIP-seq:H3K9me3,0.10656358734522452,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0002967,ChIP-seq:H3K36me3,ChIP-seq:H3K27ac,0.04529459487577403,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K36me3
UBERON:0002967,ChIP-seq:H3K36me3,ChIP-seq:H3K27me3,-0.033187770708040756,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K36me3
UBERON:0002967,ChIP-seq:H3K36me3,ChIP-seq:H3K4me1,0.0057273009598580865,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0002967,ChIP-seq:H3K36me3,ChIP-seq:H3K4me3,0.005204368452323933,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0002967,ChIP-seq:H3K36me3,ChIP-seq:H3K9ac,0.0389908492565155,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0002967,ChIP-seq:H3K36me3,ChIP-seq:H3K9me3,0.08340734609678471,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0002967,ChIP-seq:H3K4me1,ChIP-seq:H3K27ac,0.3011207369543751,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me1
UBERON:0002967,ChIP-seq:H3K4me1,ChIP-seq:H3K27me3,0.027499412948435005,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me1
UBERON:0002967,ChIP-seq:H3K4me1,ChIP-seq:H3K36me3,0.012204804984980791,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me1
UBERON:0002967,ChIP-seq:H3K4me1,ChIP-seq:H3K4me3,-0.04555307001432526,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0002967,ChIP-seq:H3K4me1,ChIP-seq:H3K9ac,0.09797044157981873,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0002967,ChIP-seq:H3K4me1,ChIP-seq:H3K9me3,0.029189676545851723,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0002967,ChIP-seq:H3K4me3,ChIP-seq:H3K27ac,0.16688801338954,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K4me3
UBERON:0002967,ChIP-seq:H3K4me3,ChIP-seq:H3K27me3,-0.03271163068711758,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K4me3
UBERON:0002967,ChIP-seq:H3K4me3,ChIP-seq:H3K36me3,0.019900650081653443,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K4me3
UBERON:0002967,ChIP-seq:H3K4me3,ChIP-seq:H3K4me1,-0.07078893551898133,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K4me3
UBERON:0002967,ChIP-seq:H3K4me3,ChIP-seq:H3K9ac,0.3114018154144287,2.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0002967,ChIP-seq:H3K4me3,ChIP-seq:H3K9me3,0.03589021073206843,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
UBERON:0002967,ChIP-seq:H3K9ac,ChIP-seq:H3K27ac,0.34291972580903807,2.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9ac
UBERON:0002967,ChIP-seq:H3K9ac,ChIP-seq:H3K27me3,-0.07538699290969156,1.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9ac
UBERON:0002967,ChIP-seq:H3K9ac,ChIP-seq:H3K36me3,0.06936097949270217,2.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9ac
UBERON:0002967,ChIP-seq:H3K9ac,ChIP-seq:H3K4me1,0.12378700981374646,2.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9ac
UBERON:0002967,ChIP-seq:H3K9ac,ChIP-seq:H3K4me3,0.3908993306561051,2.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9ac
UBERON:0002967,ChIP-seq:H3K9ac,ChIP-seq:H3K9me3,-0.002689269272475269,2.0,ChIP-seq:H3K9ac x ChIP-seq:H3K9me3
UBERON:0002967,ChIP-seq:H3K9me3,ChIP-seq:H3K27ac,0.018298886033781568,4.0,ChIP-seq:H3K27ac x ChIP-seq:H3K9me3
UBERON:0002967,ChIP-seq:H3K9me3,ChIP-seq:H3K27me3,0.09850018539211967,2.0,ChIP-seq:H3K27me3 x ChIP-seq:H3K9me3
UBERON:0002967,ChIP-seq:H3K9me3,ChIP-seq:H3K36me3,0.09282806689146335,4.0,ChIP-seq:H3K36me3 x ChIP-seq:H3K9me3
UBERON:0002967,ChIP-seq:H3K9me3,ChIP-seq:H3K4me1,0.01666205502598663,4.0,ChIP-seq:H3K4me1 x ChIP-seq:H3K9me3
UBERON:0002967,ChIP-seq:H3K9me3,ChIP-seq:H3K4me3,0.05849786248998107,4.0,ChIP-seq:H3K4me3 x ChIP-seq:H3K9me3
